wavelength_um,stitch_normalized_raw_aperture_fnu_Jy,random_error_conservative_proxy_Jy,random_error_diagonal_operator_Jy,random_error_conservative_covariance_upper_Jy,source_segment,native_run_id,stitch_scale_applied,dense_unweighted_continuum_Jy,linear_continuum_formal_error_Jy,dense_unweighted_optical_depth,optical_depth_random_error_flux_only,optical_depth_error_with_continuum_formal,canonical_dense_continuum_fit_point,inside_integration_band,observable,mcfost_east_arcsec,mcfost_north_arcsec,aperture_radius_arcsec,background_subtracted,aperture_corrected,observed_flux_representation,random_error_source_column,random_error_is_raw_operator_proxy,relative_gain_sensitivity_segment,dense_profile_row_zero_based,canonical_sparse_huber_continuum_Jy,canonical_sparse_huber_optical_depth
2.5646683197665414,0.10210766826329583,9.2272504716256094e-05,6.061604936015796e-05,9.2272504716256094e-05,G235H,G235H_run01,1,0.097304651182467658,0.00031867850124236302,-0.048181037228088947,0.00090367850217009478,0.0033974472990362533,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,40,0.095928705521520455,-0.062422563020889957
2.5650285806783373,0.10197118918626859,9.083583880777341e-05,5.8362754874873332e-05,9.083583880777341e-05,G235H,G235H_run01,1,0.097364252848920169,0.00031855057236355067,-0.046231185016116158,0.0008907990534644597,0.003390841939550397,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,41,0.095990834040944842,-0.060437606257781877
2.5653888921962582,0.10146558687679022,8.9661311913580828e-05,5.7943954868472714e-05,8.9661311913580828e-05,G235H,G235H_run01,1,0.09742386288766422,0.00031842273090115899,-0.040648515956212175,0.00088366228071451122,0.0033857747302789504,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,42,0.096052971287609701,-0.054819871907220243
2.5657492543274123,0.1008399222132958,8.912256750818425e-05,5.8321857982517287e-05,8.912256750818425e-05,G235H,G235H_run01,1,0.097483481299875788,0.00031829497702409699,-0.033851389847232759,0.00088380242221600396,0.0033826167505341966,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,43,0.096115117262740912,-0.047987719702558315
2.5661096670789094,0.10033476926260017,8.7880043952046652e-05,5.858341349510734e-05,8.7880043952046652e-05,G235H,G235H_run01,1,0.09754310808673114,0.00031816731090149363,-0.028217873051583627,0.00087586830166563184,0.0033773606322303187,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,44,0.096177271967564565,-0.042319215940846408
2.5664701304578599,0.10013001935922956,8.5528446111682926e-05,5.8427499980981992e-05,8.5528446111682926e-05,G235H,G235H_run01,1,0.097602743249406571,0.00031803973270269837,-0.02556393497300246,0.00085417386972470681,0.0033686072733884295,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,45,0.0962394354033069,-0.039630329960610104
2.5668306444713762,0.10011321552523914,8.5552027903569344e-05,5.8547494464993873e-05,8.5552027903569344e-05,G235H,G235H_run01,1,0.09766238678907882,0.0003179122425972807,-0.024785202719490401,0.00085455279260310214,0.0033655158470242423,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,46,0.096301607571194492,-0.038816688804784762
2.5671912091265701,0.10003277477634293,8.7407694862189027e-05,5.8948353667826503e-05,8.7407694862189027e-05,G235H,G235H_run01,1,0.097722038706924419,0.00031778484075503107,-0.023370771142329619,0.00087379056571827056,0.0033672737958206542,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,47,0.096363788472453735,-0.037367387259731107
2.5675518244305557,0.099859100464126729,9.0131826618467789e-05,5.9336506135993308e-05,9.0131826618467789e-05,G235H,G235H_run01,1,0.09778169900412037,0.0003176575273459596,-0.021022764278858689,0.00090259001132146838,0.00337169539354279,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,48,0.096425978108311564,-0.034984549298009669
2.567912490390448,0.099930696984362341,9.2431513326617077e-05,6.006244692750484e-05,9.2431513326617077e-05,G235H,G235H_run01,1,0.097841367681843733,0.0003175303025402968,-0.021129445534445641,0.00092495615577544929,0.0033745955174351006,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,49,0.096488176479994955,-0.035056438260354372
